,filename,x_ct,y_ct,z_ct,x_modified,y_modified,z_modified,case_number,part
4210,regenerated_new/2/H/case-105318_JAY_ANNOTATION.png,-18.2713,-136.585,73.6326,266.7287,376.08502,239.5,case-105318,upper
4211,regenerated_new/3/H/case-105318_JAY_ANNOTATION.png,-12.1694,158.566,73.6326,272.8306,80.934006,239.5,case-105318,upper
4212,regenerated_new/4/H/case-105318_JAY_ANNOTATION.png,127.239,-106.957,73.6326,412.239,346.457,239.5,case-105318,upper
4213,regenerated_new/5/H/case-105318_JAY_ANNOTATION.png,136.09,140.097,73.6326,421.09,99.403,239.5,case-105318,upper
4214,regenerated_new/6/H/case-105318_JAY_ANNOTATION.png,204.035,-152.91,73.6326,489.035,392.41,239.5,case-105318,upper
4215,regenerated_new/7/H/case-105318_JAY_ANNOTATION.png,159.288,155.983,73.6326,444.288,83.517,239.5,case-105318,upper
4216,regenerated_new/8/H/case-105318_JAY_ANNOTATION.png,168.138,96.5899,73.6326,453.138,142.9101,239.5,case-105318,upper
4217,regenerated_new/9/H/case-105318_JAY_ANNOTATION.png,94.5311,-97.4749,73.6326,379.5311,336.9749,239.5,case-105318,upper
4218,regenerated_new/10/H/case-105318_JAY_ANNOTATION.png,-17.5566,6.66212,73.6326,267.44342,232.83788,239.5,case-105318,upper
4219,regenerated_new/11/H/case-105318_JAY_ANNOTATION.png,58.7961,6.27219,73.6326,343.7961,233.22781,239.5,case-105318,upper
4220,regenerated_new/12/H/case-105318_JAY_ANNOTATION.png,108.294,-49.6,73.6326,393.294,289.1,239.5,case-105318,upper
4221,regenerated_new/13/H/case-105318_JAY_ANNOTATION.png,123.728,108.965,73.6326,408.728,130.535,239.5,case-105318,upper
4222,regenerated_new/14/H/case-105318_JAY_ANNOTATION.png,256.265,22.0882,73.6326,541.265,217.4118,239.5,case-105318,upper
4223,regenerated_new/1/H/case-105382_JAY_ANNOTATION.png,-214.553,-22.5331,74.7086,106.44701,265.5331,243.0,case-105382,upper
4224,regenerated_new/2/H/case-105382_JAY_ANNOTATION.png,-21.9006,-179.108,74.7086,299.0994,422.108,243.0,case-105382,upper
4225,regenerated_new/3/H/case-105382_JAY_ANNOTATION.png,-28.3945,110.231,74.7086,292.6055,132.769,243.0,case-105382,upper
4226,regenerated_new/4/H/case-105382_JAY_ANNOTATION.png,118.482,-143.827,74.7086,439.482,386.827,243.0,case-105382,upper
4227,regenerated_new/5/H/case-105382_JAY_ANNOTATION.png,118.021,55.6504,74.7086,439.021,187.34961,243.0,case-105382,upper
4228,regenerated_new/6/H/case-105382_JAY_ANNOTATION.png,267.11,-123.648,74.7086,588.11,366.648,243.0,case-105382,upper
4229,regenerated_new/7/H/case-105382_JAY_ANNOTATION.png,272.402,144.848,74.7086,593.402,98.15199,243.0,case-105382,upper
4230,regenerated_new/8/H/case-105382_JAY_ANNOTATION.png,203.741,124.947,74.7086,524.74097,118.05301,243.0,case-105382,upper
4231,regenerated_new/9/H/case-105382_JAY_ANNOTATION.png,151.514,-5.8739,74.7086,472.514,248.8739,243.0,case-105382,upper
4232,regenerated_new/10/H/case-105382_JAY_ANNOTATION.png,-40.0401,-37.4577,74.7086,280.9599,280.4577,243.0,case-105382,upper
4233,regenerated_new/11/H/case-105382_JAY_ANNOTATION.png,53.3152,-47.922,74.7086,374.3152,290.922,243.0,case-105382,upper
4234,regenerated_new/12/H/case-105382_JAY_ANNOTATION.png,164.146,-108.263,74.7086,485.146,351.263,243.0,case-105382,upper
4235,regenerated_new/13/H/case-105382_JAY_ANNOTATION.png,153.528,54.6005,74.7086,474.528,188.3995,243.0,case-105382,upper
4236,regenerated_new/14/H/case-105382_JAY_ANNOTATION.png,219.625,-46.6418,74.7086,540.625,289.64178,243.0,case-105382,upper
4237,regenerated_new/2/T/case-105382_JAY_ANNOTATION_NONE.png,-405.505,-131.406,60.72,15.994995,328.906,197.5,case-105382,lower
4238,regenerated_new/3/T/case-105382_JAY_ANNOTATION_NONE.png,-396.033,148.388,60.72,25.46701,49.112,197.5,case-105382,lower
4239,regenerated_new/4/T/case-105382_JAY_ANNOTATION.png,-246.514,-151.062,60.72,174.986,348.562,197.5,case-105382,lower
4240,regenerated_new/5/T/case-105382_JAY_ANNOTATION.png,-231.949,138.917,60.72,189.551,58.582993,197.5,case-105382,lower
4241,regenerated_new/10/T/case-105382_JAY_ANNOTATION.png,-409.63,1.14576,60.72,11.869995,196.35425,197.5,case-105382,lower
4242,regenerated_new/11/T/case-105382_JAY_ANNOTATION.png,-312.111,-4.0173,60.72,109.38901,201.5173,197.5,case-105382,lower
4243,regenerated_new/12/T/case-105382_JAY_ANNOTATION.png,-217.155,-89.3904,60.72,204.345,286.8904,197.5,case-105382,lower
4244,regenerated_new/13/T/case-105382_JAY_ANNOTATION.png,-215.772,97.5862,60.72,205.728,99.9138,197.5,case-105382,lower
4245,regenerated_new/14/T/case-105382_JAY_ANNOTATION.png,-155.373,-3.26595,60.72,266.127,200.76595,197.5,case-105382,lower
4246,regenerated_new/15/T/case-105382_JAY_ANNOTATION.png,41.2525,-9.91135,60.72,462.7525,207.41135,197.5,case-105382,lower
4247,regenerated_new/16/T/case-105382_JAY_ANNOTATION.png,2.34491,-114.583,60.72,423.8449,312.083,197.5,case-105382,lower
4248,regenerated_new/17/T/case-105382_JAY_ANNOTATION.png,-9.82643,107.923,60.72,411.67358,89.577,197.5,case-105382,lower
4249,regenerated_new/18/T/case-105382_JAY_ANNOTATION.png,149.878,0.706005,60.72,571.378,196.79399,197.5,case-105382,lower
4250,regenerated_new/19/T/case-105382_JAY_ANNOTATION.png,124.975,-78.504,60.72,546.475,276.004,197.5,case-105382,lower
4251,regenerated_new/20/T/case-105382_JAY_ANNOTATION.png,124.262,76.5297,60.72,545.76196,120.9703,197.5,case-105382,lower
4252,regenerated_new/4/T/case-105440_JAY_ANNOTATION.png,-244.299,-152.161,58.8753,169.701,343.661,191.5,case-105440,lower
4253,regenerated_new/5/T/case-105440_JAY_ANNOTATION.png,-231.301,165.034,58.8753,182.699,26.466003,191.5,case-105440,lower
4254,regenerated_new/10/T/case-105440_JAY_ANNOTATION.png,-400.082,25.3229,58.8753,13.917999,166.1771,191.5,case-105440,lower
4255,regenerated_new/11/T/case-105440_JAY_ANNOTATION.png,-327.739,20.803,58.8753,86.26099,170.69699,191.5,case-105440,lower
4256,regenerated_new/12/T/case-105440_JAY_ANNOTATION.png,-215.937,-74.6695,58.8753,198.063,266.1695,191.5,case-105440,lower
4257,regenerated_new/13/T/case-105440_JAY_ANNOTATION.png,-160.224,102.005,58.8753,253.776,89.495,191.5,case-105440,lower
4258,regenerated_new/14/T/case-105440_JAY_ANNOTATION.png,-119.834,5.86768,58.8753,294.16602,185.63232,191.5,case-105440,lower
4259,regenerated_new/15/T/case-105440_JAY_ANNOTATION.png,78.679,-10.5909,58.8753,492.67902,202.0909,191.5,case-105440,lower
4260,regenerated_new/16/T/case-105440_JAY_ANNOTATION.png,-0.457423,-106.728,58.8753,413.54257,298.228,191.5,case-105440,lower
4261,regenerated_new/17/T/case-105440_JAY_ANNOTATION.png,12.5411,104.644,58.8753,426.5411,86.856,191.5,case-105440,lower
4262,regenerated_new/18/T/case-105440_JAY_ANNOTATION.png,197.359,-13.9026,58.8753,611.359,205.4026,191.5,case-105440,lower
4263,regenerated_new/19/T/case-105440_JAY_ANNOTATION.png,145.614,-92.6101,58.8753,559.614,284.1101,191.5,case-105440,lower
4264,regenerated_new/20/T/case-105440_JAY_ANNOTATION.png,161.102,71.4532,58.8753,575.102,120.0468,191.5,case-105440,lower
4265,regenerated_new/1/H/case-105440_JAY_ANNOTATION.png,-263.583,7.85661,75.7847,103.91699,238.64339,246.5,case-105440,upper
4266,regenerated_new/2/H/case-105440_JAY_ANNOTATION.png,-92.3729,-133.229,75.7847,275.1271,379.729,246.5,case-105440,upper
4267,regenerated_new/3/H/case-105440_JAY_ANNOTATION.png,-55.6209,193.055,75.7847,311.8791,53.445007,246.5,case-105440,upper
4268,regenerated_new/4/H/case-105440_JAY_ANNOTATION.png,67.5686,-104.888,75.7847,435.0686,351.388,246.5,case-105440,upper
4269,regenerated_new/5/H/case-105440_JAY_ANNOTATION.png,116.059,158.439,75.7847,483.559,88.061005,246.5,case-105440,upper
4270,regenerated_new/6/H/case-105440_JAY_ANNOTATION.png,208.302,-170.448,75.7847,575.802,416.948,246.5,case-105440,upper
4271,regenerated_new/7/H/case-105440_JAY_ANNOTATION.png,232.248,120.623,75.7847,599.748,125.877,246.5,case-105440,upper
4272,regenerated_new/8/H/case-105440_JAY_ANNOTATION.png,154.817,78.7731,75.7847,522.317,167.7269,246.5,case-105440,upper
4273,regenerated_new/9/H/case-105440_JAY_ANNOTATION.png,240.657,-141.275,75.7847,608.157,387.775,246.5,case-105440,upper
4274,regenerated_new/10/H/case-105440_JAY_ANNOTATION.png,-84.5065,26.7633,75.7847,282.9935,219.7367,246.5,case-105440,upper
4275,regenerated_new/11/H/case-105440_JAY_ANNOTATION.png,0.135908,21.8893,75.7847,367.6359,224.6107,246.5,case-105440,upper
4276,regenerated_new/12/H/case-105440_JAY_ANNOTATION.png,103.941,-58.1305,75.7847,471.441,304.6305,246.5,case-105440,upper
4277,regenerated_new/13/H/case-105440_JAY_ANNOTATION.png,119.58,109.669,75.7847,487.08002,136.831,246.5,case-105440,upper
4278,regenerated_new/14/H/case-105440_JAY_ANNOTATION.png,204.636,10.9023,75.7847,572.136,235.5977,246.5,case-105440,upper
4279,regenerated_new/16/H/case-105440_JAY_ANNOTATION_NONE.png,324.065,-90.9893,75.7847,691.565,337.48932,246.5,case-105440,upper
4280,regenerated_new/17/H/case-105440_JAY_ANNOTATION_NONE.png,332.565,99.2647,75.7847,700.065,147.23529,246.5,case-105440,upper
4281,regenerated_new/1/H/case-105476_JAY_ANNOTATION.png,-243.331,13.4763,84.8542,100.16901,262.5237,276.0,case-105476,upper
4282,regenerated_new/2/H/case-105476_JAY_ANNOTATION.png,-58.0553,-151.747,84.8542,285.4447,427.747,276.0,case-105476,upper
4283,regenerated_new/3/H/case-105476_JAY_ANNOTATION.png,-35.5723,152.676,84.8542,307.9277,123.324005,276.0,case-105476,upper
4284,regenerated_new/4/H/case-105476_JAY_ANNOTATION.png,71.6067,-97.2369,84.8542,415.1067,373.2369,276.0,case-105476,upper
4285,regenerated_new/5/H/case-105476_JAY_ANNOTATION.png,80.8903,85.0999,84.8542,424.3903,190.9001,276.0,case-105476,upper
4286,regenerated_new/6/H/case-105476_JAY_ANNOTATION.png,217.768,-145.015,84.8542,561.268,421.015,276.0,case-105476,upper
4287,regenerated_new/7/H/case-105476_JAY_ANNOTATION.png,237.787,166.138,84.8542,581.287,109.862,276.0,case-105476,upper
4288,regenerated_new/8/H/case-105476_JAY_ANNOTATION.png,159.075,97.7045,84.8542,502.575,178.2955,276.0,case-105476,upper
4289,regenerated_new/9/H/case-105476_JAY_ANNOTATION.png,235.455,-63.1188,84.8542,578.955,339.1188,276.0,case-105476,upper
4290,regenerated_new/10/H/case-105476_JAY_ANNOTATION.png,-83.2623,-5.09279,84.8542,260.2377,281.0928,276.0,case-105476,upper
4291,regenerated_new/11/H/case-105476_JAY_ANNOTATION.png,-17.4957,-6.85067,84.8542,326.0043,282.85068,276.0,case-105476,upper
4292,regenerated_new/12/H/case-105476_JAY_ANNOTATION.png,133.091,-70.0802,84.8542,476.591,346.0802,276.0,case-105476,upper
4293,regenerated_new/13/H/case-105476_JAY_ANNOTATION.png,137.049,82.4762,84.8542,480.549,193.5238,276.0,case-105476,upper
4294,regenerated_new/14/H/case-105476_JAY_ANNOTATION.png,168.994,8.11621,84.8542,512.494,267.8838,276.0,case-105476,upper
4295,regenerated_new/16/H/case-105476_JAY_ANNOTATION_NONE.png,296.512,-74.1491,84.8542,640.01196,350.1491,276.0,case-105476,upper
4296,regenerated_new/17/H/case-105476_JAY_ANNOTATION_NONE.png,301.267,104.683,84.8542,644.76697,171.317,276.0,case-105476,upper
4297,regenerated_new/2/T/case-105476_JAY_ANNOTATION_NONE.png,-360.741,-132.234,76.0921,21.759003,379.734,247.5,case-105476,lower
4298,regenerated_new/3/T/case-105476_JAY_ANNOTATION_NONE.png,-360.028,144.695,76.0921,22.471985,102.80499,247.5,case-105476,lower
4299,regenerated_new/4/T/case-105476_JAY_ANNOTATION.png,-205.623,-136.401,76.0921,176.877,383.901,247.5,case-105476,lower
4300,regenerated_new/5/T/case-105476_JAY_ANNOTATION.png,-195.33,141.528,76.0921,187.17,105.972,247.5,case-105476,lower
4301,regenerated_new/10/T/case-105476_JAY_ANNOTATION.png,-363.987,1.37539,76.0921,18.513,246.1246,247.5,case-105476,lower
4302,regenerated_new/11/T/case-105476_JAY_ANNOTATION.png,-286.128,-14.423,76.0921,96.37201,261.923,247.5,case-105476,lower
4303,regenerated_new/12/T/case-105476_JAY_ANNOTATION.png,-153.232,-69.5273,76.0921,229.268,317.02728,247.5,case-105476,lower
4304,regenerated_new/13/T/case-105476_JAY_ANNOTATION.png,-147.69,94.3795,76.0921,234.81,153.1205,247.5,case-105476,lower
4305,regenerated_new/14/T/case-105476_JAY_ANNOTATION.png,-116.809,17.5729,76.0921,265.691,229.9271,247.5,case-105476,lower
4306,regenerated_new/15/T/case-105476_JAY_ANNOTATION.png,56.6,26.2829,76.0921,439.1,221.2171,247.5,case-105476,lower
4307,regenerated_new/16/T/case-105476_JAY_ANNOTATION.png,9.88264,-58.4418,76.0921,392.38263,305.9418,247.5,case-105476,lower
4308,regenerated_new/17/T/case-105476_JAY_ANNOTATION.png,7.50718,119.718,76.0921,390.00717,127.782,247.5,case-105476,lower
4309,regenerated_new/18/T/case-105476_JAY_ANNOTATION.png,163.496,17.5729,76.0921,545.996,229.9271,247.5,case-105476,lower
4310,regenerated_new/19/T/case-105476_JAY_ANNOTATION.png,140.533,-51.3154,76.0921,523.033,298.8154,247.5,case-105476,lower
4311,regenerated_new/20/T/case-105476_JAY_ANNOTATION.png,134.99,93.5876,76.0921,517.49,153.9124,247.5,case-105476,lower
4312,regenerated_new/3/T/case-105536_JAY_ANNOTATION_NONE.png,-379.99,146.97,61.4886,20.51001,53.03,200.0,case-105536,lower
4313,regenerated_new/4/T/case-105536_JAY_ANNOTATION.png,-291.626,-130.268,61.4886,108.87399,330.268,200.0,case-105536,lower
4314,regenerated_new/5/T/case-105536_JAY_ANNOTATION.png,-244.152,129.143,61.4886,156.348,70.856995,200.0,case-105536,lower
4315,regenerated_new/10/T/case-105536_JAY_ANNOTATION.png,-385.796,14.4333,61.4886,14.70401,185.5667,200.0,case-105536,lower
4316,regenerated_new/11/T/case-105536_JAY_ANNOTATION.png,-285.267,-16.3913,61.4886,115.233,216.3913,200.0,case-105536,lower
4317,regenerated_new/12/T/case-105536_JAY_ANNOTATION.png,-205.873,-99.7207,61.4886,194.627,299.7207,200.0,case-105536,lower
4318,regenerated_new/13/T/case-105536_JAY_ANNOTATION.png,-178.576,90.3807,61.4886,221.924,109.6193,200.0,case-105536,lower
4319,regenerated_new/14/T/case-105536_JAY_ANNOTATION.png,-143.369,-12.0629,61.4886,257.13098,212.0629,200.0,case-105536,lower
4320,regenerated_new/15/T/case-105536_JAY_ANNOTATION.png,32.9092,-15.3543,61.4886,433.4092,215.3543,200.0,case-105536,lower
4321,regenerated_new/16/T/case-105536_JAY_ANNOTATION.png,5.75797,-101.443,61.4886,406.25797,301.443,200.0,case-105536,lower
4322,regenerated_new/17/T/case-105536_JAY_ANNOTATION.png,-4.01482,81.3037,61.4886,396.48517,118.6963,200.0,case-105536,lower
4323,regenerated_new/18/T/case-105536_JAY_ANNOTATION.png,152.841,-1.71837,61.4886,553.341,201.71837,200.0,case-105536,lower
4324,regenerated_new/19/T/case-105536_JAY_ANNOTATION.png,133.867,-83.7182,61.4886,534.367,283.7182,200.0,case-105536,lower
4325,regenerated_new/20/T/case-105536_JAY_ANNOTATION.png,120.006,64.274,61.4886,520.506,135.726,200.0,case-105536,lower
4326,regenerated_new/2/T/case-105567_JAY_ANNOTATION_NONE.png,-363.906,-153.254,78.3979,14.093994,408.254,255.0,case-105567,lower
4327,regenerated_new/4/T/case-105567_JAY_ANNOTATION.png,-201.593,-170.008,78.3979,176.407,425.008,255.0,case-105567,lower
4328,regenerated_new/5/T/case-105567_JAY_ANNOTATION.png,-281.472,159.99,78.3979,96.528015,95.009995,255.0,case-105567,lower
4329,regenerated_new/10/T/case-105567_JAY_ANNOTATION.png,-356.949,-26.2871,78.3979,21.050995,281.2871,255.0,case-105567,lower
4330,regenerated_new/11/T/case-105567_JAY_ANNOTATION.png,-305.616,-19.0426,78.3979,72.384,274.0426,255.0,case-105567,lower
4331,regenerated_new/12/T/case-105567_JAY_ANNOTATION.png,-206.186,-78.4176,78.3979,171.814,333.4176,255.0,case-105567,lower
4332,regenerated_new/13/T/case-105567_JAY_ANNOTATION.png,-162.974,114.372,78.3979,215.026,140.62799,255.0,case-105567,lower
4333,regenerated_new/14/T/case-105567_JAY_ANNOTATION.png,-74.4198,6.25104,78.3979,303.5802,248.74896,255.0,case-105567,lower
4334,regenerated_new/15/T/case-105567_JAY_ANNOTATION.png,117.617,-7.20075,78.3979,495.617,262.20074,255.0,case-105567,lower
4335,regenerated_new/16/T/case-105567_JAY_ANNOTATION.png,71.865,-101.011,78.3979,449.865,356.011,255.0,case-105567,lower
4336,regenerated_new/17/T/case-105567_JAY_ANNOTATION.png,83.3581,99.0926,78.3979,461.3581,155.90741,255.0,case-105567,lower
4337,regenerated_new/18/T/case-105567_JAY_ANNOTATION.png,241.268,-2.42327,78.3979,619.268,257.42328,255.0,case-105567,lower
4338,regenerated_new/19/T/case-105567_JAY_ANNOTATION.png,217.533,-89.6287,78.3979,595.533,344.6287,255.0,case-105567,lower
4339,regenerated_new/20/T/case-105567_JAY_ANNOTATION.png,222.421,84.0557,78.3979,600.421,170.9443,255.0,case-105567,lower
4340,regenerated_new/1/H/case-105567_JAY_ANNOTATION.png,-211.271,-21.4779,92.694,118.729004,322.9779,301.5,case-105567,upper
4341,regenerated_new/2/H/case-105567_JAY_ANNOTATION.png,-32.8353,-155.746,92.694,297.1647,457.246,301.5,case-105567,upper
4342,regenerated_new/3/H/case-105567_JAY_ANNOTATION.png,-73.9205,105.096,92.694,256.0795,196.40399,301.5,case-105567,upper
4343,regenerated_new/4/H/case-105567_JAY_ANNOTATION.png,102.205,-142.391,92.694,432.20502,443.891,301.5,case-105567,upper
4344,regenerated_new/5/H/case-105567_JAY_ANNOTATION.png,93.4702,133.47,92.694,423.4702,168.03,301.5,case-105567,upper
4345,regenerated_new/6/H/case-105567_JAY_ANNOTATION.png,232.623,-221.459,92.694,562.623,522.959,301.5,case-105567,upper
4346,regenerated_new/7/H/case-105567_JAY_ANNOTATION.png,173.052,233.472,92.694,503.052,68.028015,301.5,case-105567,upper
4347,regenerated_new/8/H/case-105567_JAY_ANNOTATION.png,78.82,3.31466,92.694,408.82,298.18533,301.5,case-105567,upper
4348,regenerated_new/9/H/case-105567_JAY_ANNOTATION.png,156.738,-36.2195,92.694,486.738,337.7195,301.5,case-105567,upper
4349,regenerated_new/10/H/case-105567_JAY_ANNOTATION.png,-19.5254,-15.6784,92.694,310.4746,317.1784,301.5,case-105567,upper
4350,regenerated_new/11/H/case-105567_JAY_ANNOTATION.png,37.339,-19.3306,92.694,367.339,320.8306,301.5,case-105567,upper
4351,regenerated_new/12/H/case-105567_JAY_ANNOTATION.png,123.533,-90.1447,92.694,453.533,391.6447,301.5,case-105567,upper
4352,regenerated_new/13/H/case-105567_JAY_ANNOTATION.png,136.928,92.6194,92.694,466.92798,208.8806,301.5,case-105567,upper
4353,regenerated_new/14/H/case-105567_JAY_ANNOTATION.png,263.372,-1.21355,92.694,593.372,302.71356,301.5,case-105567,upper
4354,regenerated_new/2/T/case-105579_JAY_ANNOTATION_NONE.png,-370.51,-150.902,64.1018,29.98999,359.40198,208.5,case-105579,lower
4355,regenerated_new/3/T/case-105579_JAY_ANNOTATION_NONE.png,-334.72,184.507,64.1018,65.78,23.992996,208.5,case-105579,lower
4356,regenerated_new/4/T/case-105579_JAY_ANNOTATION.png,-203.324,-125.381,64.1018,197.176,333.88098,208.5,case-105579,lower
4357,regenerated_new/5/T/case-105579_JAY_ANNOTATION.png,-180.005,142.485,64.1018,220.495,66.015,208.5,case-105579,lower
4358,regenerated_new/10/T/case-105579_JAY_ANNOTATION.png,-372.838,31.0698,64.1018,27.661987,177.4302,208.5,case-105579,lower
4359,regenerated_new/11/T/case-105579_JAY_ANNOTATION.png,-300.705,20.0949,64.1018,99.79501,188.4051,208.5,case-105579,lower
4360,regenerated_new/12/T/case-105579_JAY_ANNOTATION.png,-233.594,-76.864,64.1018,166.906,285.364,208.5,case-105579,lower
4361,regenerated_new/13/T/case-105579_JAY_ANNOTATION.png,-180.655,111.903,64.1018,219.845,96.597,208.5,case-105579,lower
4362,regenerated_new/14/T/case-105579_JAY_ANNOTATION.png,-72.7777,-6.93821,64.1018,327.7223,215.4382,208.5,case-105579,lower
4363,regenerated_new/15/T/case-105579_JAY_ANNOTATION.png,164.329,-25.2479,64.1018,564.829,233.7479,208.5,case-105579,lower
4364,regenerated_new/16/T/case-105579_JAY_ANNOTATION.png,120.757,-134.883,64.1018,521.257,343.383,208.5,case-105579,lower
4365,regenerated_new/17/T/case-105579_JAY_ANNOTATION.png,119.51,94.0546,64.1018,520.01,114.4454,208.5,case-105579,lower
4366,regenerated_new/18/T/case-105579_JAY_ANNOTATION.png,307.609,-11.1258,64.1018,708.109,219.6258,208.5,case-105579,lower
4367,regenerated_new/19/T/case-105579_JAY_ANNOTATION.png,277.403,-105.169,64.1018,677.903,313.669,208.5,case-105579,lower
4368,regenerated_new/20/T/case-105579_JAY_ANNOTATION.png,269.472,54.7177,64.1018,669.972,153.7823,208.5,case-105579,lower
4369,regenerated_new/1/H/case-105579_JAY_ANNOTATION.png,-233.755,27.9257,100.688,132.245,299.5743,327.5,case-105579,upper
4370,regenerated_new/2/H/case-105579_JAY_ANNOTATION.png,-37.631,-169.162,100.688,328.369,496.662,327.5,case-105579,upper
4371,regenerated_new/3/H/case-105579_JAY_ANNOTATION.png,-15.767,185.325,100.688,350.233,142.175,327.5,case-105579,upper
4372,regenerated_new/4/H/case-105579_JAY_ANNOTATION.png,117.674,-129.599,100.688,483.674,457.099,327.5,case-105579,upper
4373,regenerated_new/5/H/case-105579_JAY_ANNOTATION.png,128.255,114.573,100.688,494.255,212.927,327.5,case-105579,upper
4374,regenerated_new/6/H/case-105579_JAY_ANNOTATION.png,291.783,-239.213,100.688,657.78296,566.713,327.5,case-105579,upper
4375,regenerated_new/7/H/case-105579_JAY_ANNOTATION.png,294.842,155.39,100.688,660.84204,172.11,327.5,case-105579,upper
4376,regenerated_new/8/H/case-105579_JAY_ANNOTATION.png,267.813,27.2487,100.688,633.813,300.2513,327.5,case-105579,upper
4377,regenerated_new/9/H/case-105579_JAY_ANNOTATION.png,180.608,-122.203,100.688,546.60803,449.703,327.5,case-105579,upper
4378,regenerated_new/10/H/case-105579_JAY_ANNOTATION.png,-40.7401,6.63984,100.688,325.2599,320.86017,327.5,case-105579,upper
4379,regenerated_new/11/H/case-105579_JAY_ANNOTATION.png,8.73365,-0.565186,100.688,374.73364,328.0652,327.5,case-105579,upper
4380,regenerated_new/12/H/case-105579_JAY_ANNOTATION.png,98.5445,-102.492,100.688,464.5445,429.992,327.5,case-105579,upper
4381,regenerated_new/13/H/case-105579_JAY_ANNOTATION.png,150.713,87.6685,100.688,516.713,239.8315,327.5,case-105579,upper
4382,regenerated_new/14/H/case-105579_JAY_ANNOTATION.png,256.573,-26.6832,100.688,622.573,354.1832,327.5,case-105579,upper
4383,regenerated_new/4/T/case-105584_JAY_ANNOTATION.png,-211.11,-126.378,66.1002,151.89,341.378,215.0,case-105584,lower
4384,regenerated_new/5/T/case-105584_JAY_ANNOTATION.png,-216.634,147.577,66.1002,146.366,67.423004,215.0,case-105584,lower
4385,regenerated_new/10/T/case-105584_JAY_ANNOTATION.png,-345.346,3.31791,66.1002,17.653992,211.6821,215.0,case-105584,lower
4386,regenerated_new/11/T/case-105584_JAY_ANNOTATION.png,-255.062,-11.8386,66.1002,107.938,226.8386,215.0,case-105584,lower
4387,regenerated_new/12/T/case-105584_JAY_ANNOTATION.png,-178.114,-75.0347,66.1002,184.886,290.0347,215.0,case-105584,lower
4388,regenerated_new/13/T/case-105584_JAY_ANNOTATION.png,-147.578,104.429,66.1002,215.422,110.571,215.0,case-105584,lower
4389,regenerated_new/14/T/case-105584_JAY_ANNOTATION.png,-62.6969,3.87852,66.1002,300.3031,211.12148,215.0,case-105584,lower
4390,regenerated_new/15/T/case-105584_JAY_ANNOTATION.png,115.569,2.66659,66.1002,478.569,212.3334,215.0,case-105584,lower
4391,regenerated_new/16/T/case-105584_JAY_ANNOTATION.png,69.3134,-80.0029,66.1002,432.31342,295.0029,215.0,case-105584,lower
4392,regenerated_new/17/T/case-105584_JAY_ANNOTATION.png,71.7374,98.5879,66.1002,434.7374,116.4121,215.0,case-105584,lower
4393,regenerated_new/18/T/case-105584_JAY_ANNOTATION.png,220.199,4.99112,66.1002,583.199,210.00888,215.0,case-105584,lower
4394,regenerated_new/19/T/case-105584_JAY_ANNOTATION.png,202.635,-71.1618,66.1002,565.635,286.1618,215.0,case-105584,lower
4395,regenerated_new/20/T/case-105584_JAY_ANNOTATION.png,203.072,78.6208,66.1002,566.072,136.37921,215.0,case-105584,lower
4396,regenerated_new/1/H/case-105584_JAY_ANNOTATION.png,-187.541,1.58446,85.4691,142.459,276.41553,278.0,case-105584,upper
4397,regenerated_new/2/H/case-105584_JAY_ANNOTATION.png,-53.3248,-162.825,85.4691,276.6752,440.825,278.0,case-105584,upper
4398,regenerated_new/3/H/case-105584_JAY_ANNOTATION.png,-31.1005,168.538,85.4691,298.8995,109.462006,278.0,case-105584,upper
4399,regenerated_new/4/H/case-105584_JAY_ANNOTATION.png,72.6711,-92.6341,85.4691,402.67108,370.6341,278.0,case-105584,upper
4400,regenerated_new/5/H/case-105584_JAY_ANNOTATION.png,99.2447,112.611,85.4691,429.2447,165.389,278.0,case-105584,upper
4401,regenerated_new/6/H/case-105584_JAY_ANNOTATION.png,234.548,-217.056,85.4691,564.548,495.056,278.0,case-105584,upper
4402,regenerated_new/7/H/case-105584_JAY_ANNOTATION.png,258.947,188.238,85.4691,588.947,89.76199,278.0,case-105584,upper
4403,regenerated_new/8/H/case-105584_JAY_ANNOTATION.png,130.037,-4.43874,85.4691,460.037,282.43875,278.0,case-105584,upper
4404,regenerated_new/9/H/case-105584_JAY_ANNOTATION.png,204.452,-32.9457,85.4691,534.452,310.9457,278.0,case-105584,upper
4405,regenerated_new/10/H/case-105584_JAY_ANNOTATION.png,-46.8445,0.2798,85.4691,283.1555,277.7202,278.0,case-105584,upper
4406,regenerated_new/11/H/case-105584_JAY_ANNOTATION.png,4.18181,-10.0948,85.4691,334.18182,288.0948,278.0,case-105584,upper
4407,regenerated_new/12/H/case-105584_JAY_ANNOTATION.png,111.536,-77.7156,85.4691,441.536,355.7156,278.0,case-105584,upper
4408,regenerated_new/13/H/case-105584_JAY_ANNOTATION.png,141.883,98.8593,85.4691,471.883,179.1407,278.0,case-105584,upper
4409,regenerated_new/14/H/case-105584_JAY_ANNOTATION.png,226.083,-13.3637,85.4691,556.083,291.3637,278.0,case-105584,upper
4410,regenerated_new/1/H/case-105586_JAY_ANNOTATION.png,-174.851,2.13745,76.707,107.14899,247.36255,249.5,case-105586,upper
4411,regenerated_new/2/H/case-105586_JAY_ANNOTATION.png,-27.8419,-151.029,76.707,254.1581,400.529,249.5,case-105586,upper
